	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6
HU_FETAL_RETINA_BIPOLAR	0.9120050442347647	0.5391120513927539	0.7052165758322312	0.7967517843711456	0.6504704550045208	0.5550534284538475
HU_FETAL_RETINA_BLOOD	0.92444264064976	0.9075765048995362	0.9341898564211347	0.9017851197898239	0.899163937266643	0.9538197906413766
HU_FETAL_RETINA_FIBROBLAST	0.8444919117357041	0.8877608562712642	0.8713693838104953	0.8747748628208233	0.8534457526301396	0.9340475134459472
HU_FETAL_RETINA_HORIZONTAL	0.7626960539542106	0.684187805077658	0.7502159160400896	0.7756049662257868	0.8048657451710728	0.915831567529878
HU_FETAL_RETINA_MICROGLIA	0.8753320352052296	0.8999019608285094	0.9315360356568732	0.8687453154192546	0.8603535809172603	0.8793828421284903
HU_FETAL_RETINA_MULLER	0.9489905524564491	0.8407781819706841	0.9168328204553063	0.8888039648030254	0.8733195361728332	0.8501736097404853
HU_FETAL_RETINA_PHOTORECEPTOR	0.872666574165574	0.907374390858166	0.8843165888743254	0.8954906996856445	0.9283500437764184	0.9176900660538424
HU_FETAL_RETINA_RGC	0.8176166302013905	0.8432462410212851	0.8582675833900094	0.7975457934449283	0.861144400804233	0.8648906037587869
HU_FETAL_RETINA_RPC	0.8313727449598322	0.790773460469133	0.8340595332138334	0.8723348870560909	0.8721609837729856	0.8990964727912328
HU_FETAL_RETINA_RPE	0.9574276134521978	0.9679915288354694	0.9539553432169119	0.9320515811283541	0.9552715730259758	0.9602556480876582
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_HORIZONTAL_BASAL_CELLS	0.9711381434420134	0.8157208528554024	0.8271452548912487	0.7958254207393094	0.856039620571491	0.7758605554129374
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_HORIZONTAL_BASAL_CELLS	0.932809021321753	0.8769994227316593	0.9429207219191287	0.8697036861126342	0.9067021562950094	0.9065365022336456
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS	0.9256592104748096	0.7434308415740198	0.8804753261499589	0.9057034713747161	0.7692459961137976	0.7961495090472842
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD8_T_CELLS	0.8170677544617548	0.9571795345228259	0.9231428758442697	0.8627669921555583	0.8481172428384516	0.9257024180106317
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD4_T_CELLS	0.9432173801902395	0.963694225353492	0.9216965823482991	0.8804464903469671	0.8953860464292817	0.9382882388925325
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	0.8396530506784753	0.832910684422412	0.8865993307814498	0.9276685385651166	0.7973525378988813	0.8345576841681043
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS	0.9623149496378713	0.8050538788175332	0.8598716267160524	0.8453662728600935	0.8247955110233831	0.8056649726641099
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	0.9033260623995458	0.8936354197851956	0.8482747883830165	0.8884212836773517	0.8413669764473649	0.8232078723881623
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_SECRETORY_CELLS	0.7000086168784394	0.7678385687970347	0.923065984787147	0.8289037786275805	0.6808079891225922	0.7753302195467829
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PLASMA_CELLS	0.8649508252067979	0.8939458579572002	0.858320820419213	0.8866150408286058	0.9901284727382872	0.8116747024949142
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	0.9663435882830397	0.8958844973320038	0.9596352221275904	0.8798933938703092	0.872878511533888	0.8655861403089987
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND	0.9725519619717262	0.8926495359374297	0.9026985075958555	0.9133827233034364	0.9426081060449807	0.8490748752886647
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_COLUMNAR_CELLS	0.9310999515935486	0.8473589867182779	0.9214805150343358	0.8842938546706237	0.9238983838552509	0.9027718331035582
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	0.865227781072453	0.7883436877125974	0.7941404461286964	0.7665877870141392	0.8420437493071148	0.823163934829094
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS	0.9572589679901752	0.9093298569916397	0.9554664322583821	0.8848123649617612	0.8780134967544241	0.8930377345348156
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS	0.8701128040507369	0.9682044287676335	0.943791382447224	0.9048139372925137	0.8985423581359036	0.942840249110968
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS	0.7652000180045745	0.7404229637297808	0.7858230048877064	0.7386896545711299	0.783340551940573	0.8357068769235625
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_B_CELLS	0.4952953815893715	0.8894047959223497	0.9344454088494887	0.7296153893611446	0.9388482739929652	0.8724645361611113
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA	0.9478760198636205	0.7951816783129549	0.8906437418914623	0.8857661603899049	0.8074310280224414	0.8511336340076062
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MATURE_NEURONS	0.8519788768942179	0.7651375263718897	0.8182401207852339	0.8074671641245499	0.7773924642675263	0.9390071197927988
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED	0.9052269315232404	0.8929307501274737	0.8736198381463366	0.8911896883424323	0.9550411043092288	0.9454162541505217
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_EPITHELIAL_CELLS	0.841026514772825	0.6096255434455237	0.9505542608345181	0.9133297733078373	0.6766901120825657	0.7909723495074865
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS	0.8519026124945606	0.8965922572237489	0.9215901739652983	0.8445869797423735	0.8253814058000298	0.878354370874871
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_MICROVILLAR_CELLS	0.9397036664487824	0.6931039200210214	0.7395643329214578	0.7946850595004391	0.7517949381453823	0.706364521177315
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_GLOBOSE_BASAL_CELLS	0.8991083050922726	0.9077225995217694	0.8969899240388518	0.9051344455669275	0.9581752754831971	0.9634918507099062
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MONOCYTES	0.5605087222259154	0.8798991235709952	0.9566557171148459	0.8084712032560851	0.824781563196572	0.8694919468459926
CUI_DEVELOPING_HEART_C1_5TH_WEEK_CARDIAC_CELLS	0.8846078561563165	0.7148282227401314	0.7116551319649311	0.7302351321962889	0.8107723352395292	0.8311491160722468
CUI_DEVELOPING_HEART_C2_CARDIOMYOCYTE	0.8626694364248431	0.6941425907348333	0.7384423500444232	0.7354414137577765	0.8557921627048638	0.7718652862216846
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL	0.8615024809939041	0.7343344288708596	0.8079789306970901	0.8414300566807056	0.7405337431657023	0.7160154312043819
CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL	0.8052914164173056	0.7396242278939434	0.7875606492542109	0.8824933718268907	0.654002201210215	0.734774238649646
CUI_DEVELOPING_HEART_C5_VALVAR_CELL	0.8840101769994725	0.8232715017592565	0.8378154224647046	0.8423899744423906	0.7868734269595421	0.7855293086757205
CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL	0.9369123318955269	0.8278981414632811	0.8328150389935874	0.8374996311236255	0.8104406631912013	0.7846555270444998
CUI_DEVELOPING_HEART_C7_MAST_CELL	0.8181524032313708	0.8735665994268663	0.8881470446496634	0.8178615792613718	0.8160081904923161	0.8426110177006475
CUI_DEVELOPING_HEART_C8_MACROPHAGE	0.8297595850122492	0.8879279286308572	0.9364705882861363	0.8385400322356482	0.8356707289324385	0.8508526461345308
CUI_DEVELOPING_HEART_C9_B_T_CELL	0.7245113516463829	0.9445839758482308	0.8828556393821689	0.8269530762469746	0.8435120426493393	0.9155471520242081
CUI_DEVELOPING_HEART_COMPACT_ATRIAL_CARDIOMYOCYTE	0.9840680338024159	0.9923699239536943	0.9949825418156639	0.9846707208246656	0.9943397324776733	0.995042152334255
CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE	0.8416430463416279	0.926737616866899	0.9024664314650732	0.8793485805538385	0.9033404645685659	0.8860537677394064
CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE	0.8500958664465563	0.9208141190182813	0.9463102894113737	0.9047698259413515	0.9027408583814703	0.9374814288170376
CUI_DEVELOPING_HEART_TRABECULAR_VENTRICULAR_CARDIOMYOCYTE	0.8409118507060993	0.7338898823076863	0.74061773059141	0.7575315992373851	0.8017401591552519	0.7237648375715763
CUI_DEVELOPING_HEART_5TH_WEEK_ATRIAL_CARDIOMYOCYTE	0.9127707839847241	0.9436130730896958	0.9449346023121811	0.9139388651946518	0.9230302522265523	0.9505311538084096
CUI_DEVELOPING_HEART_5TH_WEEK_VENTRICULAR_CARDIOMYOCYTE	0.8187051223755444	0.818094082380697	0.7831211115347807	0.7685500614225118	0.7449623558483592	0.7542942058302085
CUI_DEVELOPING_HEART_LEFT_VENTRICULAR_CARDIOMYOCYTE	0.8634612140541467	0.9012862359514965	0.8736216500616418	0.883169320182136	0.7622736593010534	0.9009276114037352
CUI_DEVELOPING_HEART_RIGHT_VENTRICULAR_CARDIOMYOCYTE	0.6843001799491867	0.880883768796812	0.8981684436872458	0.889112520778079	0.7239494464410113	0.8646094386228781
CUI_DEVELOPING_HEART_LEFT_ATRIAL_CARDIOMYOCYTE	0.7099021148211554	0.7226171529909311	0.6222659737720372	0.7804720383258146	0.7331400144173829	0.7790425309296838
CUI_DEVELOPING_HEART_RIGHT_ATRIAL_CARDIOMYOCYTE	0.876274821376111	0.7459678691854374	0.7205115116410447	0.7020173397092634	0.6987990055007427	0.7663773093673304
CUI_DEVELOPING_HEART_CARDIAC_FIBROBLASTS	0.8595043571016853	0.858308900248162	0.9107237180418619	0.8596740456661269	0.8915804065782039	0.8805984561466492
CUI_DEVELOPING_HEART_SMOOTH_MUSCLE_CELL	0.9220052541305921	0.8822230726700131	0.9232358569316561	0.8789591418920156	0.7828504700344554	0.8868251785447034
CUI_DEVELOPING_HEART_ENDOCARDIAL_CELL	0.8558000281205501	0.723639752803169	0.7698595602663959	0.8026871283872267	0.859237221872611	0.6972009734143488
CUI_DEVELOPING_HEART_CORONARY_VASCULAR_ENDOTHELIAL_CELL	0.8188513874252644	0.9155555938309229	0.9173460142955592	0.8986236776687494	0.8972809805022057	0.9182945919141978
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	0.8622761484003447	0.824610025895047	0.8478264265032223	0.8363657479812313	0.7787207328159557	0.7492511757141685
CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL	0.9002670497239956	0.8540707097010436	0.8776775701049415	0.8113777753485872	0.8126467898568236	0.8379693923278545
DESCARTES_FETAL_ADRENAL_CSH1_CSH2_POSITIVE_CELLS	0.84580282997149	0.5716944137958224	0.552735853239767	0.6477933737213274	0.5227169983493517	0.5319941102082112
DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES	0.7037796770156128	0.6759876132131083	0.7597011795757049	0.7248283935727359	0.5848221680710245	0.8973181983131061
DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS	0.9245994419318461	0.6168669360220649	0.6275090427762781	0.5729758511674349	0.525616197978764	0.5208088436097185
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	0.9043244360019791	0.6458559071993918	0.8998978689736251	0.6949588599391453	0.643556697885798	0.6317797434613733
DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	0.6552581654880404	0.4237331524547338	0.3864151909112703	0.38016408145243025	0.4371368720603722	0.5087926056964499
DESCARTES_FETAL_ADRENAL_ERYTHROBLASTS	0.8192404388070966	0.8562922269293058	0.812730449765841	0.9242202844863886	0.7585968748889056	0.9800120368310365
DESCARTES_FETAL_ADRENAL_STROMAL_CELLS	0.8920967283915112	0.49357752854716624	0.5623311115563074	0.7939278254676932	0.4655881783995823	0.4990289637521643
DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS	0.820298167130715	0.4820843391254493	0.5533595279565242	0.8511776162672993	0.529345171896463	0.504336272709934
DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	0.7617730999570211	0.37881473769036594	0.7541565098362932	0.5173768067005498	0.7336461802158283	0.7493111877142009
DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS	0.4887591363730886	0.8750354066710438	0.6135129617384582	0.6489880474100622	0.9785367567547063	0.8271219440499885
DESCARTES_FETAL_ADRENAL_SLC26A4_PAEP_POSITIVE_CELLS	0.7958220631183512	0.4886545030511935	0.4799697601323689	0.4440464261921919	0.5944231128279774	0.5191546665610782
DESCARTES_FETAL_ADRENAL_ADRENOCORTICAL_CELLS	0.9052089808887153	0.4109449994536689	0.48328309588712665	-0.45055507440365206	0.6336115266514197	0.5016927800959727
DESCARTES_FETAL_CEREBELLUM_MICROGLIA	0.9277667311349894	0.7765438057004996	0.8934167705093969	0.7160359149949421	0.7256186085301873	0.7473223169160498
DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	0.8164252647748133	0.791919862501743	0.7264630400860134	0.849595630465777	0.6980385340435877	0.9655035329200307
DESCARTES_FETAL_CEREBELLUM_SLC24A4_PEX5L_POSITIVE_CELLS	0.7794162656562973	0.3885499503313661	0.4649794115859974	0.42527675975062396	0.4507801590662401	0.48137050033517503
DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES	0.8472372969581901	0.535794373926469	0.4824589498605977	0.5938473499770603	0.5631103718451299	0.5584950962416247
DESCARTES_FETAL_CEREBELLUM_UNIPOLAR_BRUSH_CELLS	0.7646548457704125	0.8723622552622177	-0.42922428396951257	0.4943359231347908	0.43190324232762767	0.700866163654138
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	0.9043333620521251	0.6161802868248245	0.780478782409012	0.8151234381844855	0.7269183362581177	0.6103239127072123
DESCARTES_FETAL_CEREBELLUM_INHIBITORY_INTERNEURONS	0.9881206540530311	0.9092774164728353	0.9102184531371389	0.6320353233392465	0.8009916201078512	0.8386057962056082
DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS	0.8741041389147161	0.709624129718923	0.42516079752601915	0.4821415621862517	0.49811128644952635	0.6187945980192977
DESCARTES_FETAL_CEREBELLUM_GRANULE_NEURONS	0.5947611497699321	-0.505931501990212	-0.44031056634997456	0.5321787177391712	-0.4491782603554109	0.49197966342183735
DESCARTES_FETAL_CEREBRUM_MEGAKARYOCYTES	0.8435928498218034	0.7012784539330406	0.7265425527981607	0.6042938614736272	0.6519277701306592	0.7196204763025598
DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	0.8792290170565907	0.8256488814439138	0.7997882023841705	0.8452107588684159	0.7882049047678592	0.9605851033493463
DESCARTES_FETAL_CEREBRUM_MICROGLIA	0.9322845379720516	0.7428523032757327	0.8691559771643124	0.6336142452917961	0.6862043858645311	0.7071250377155914
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	0.8199166921717413	0.45355139784339665	-0.4042779904495622	0.550224972859691	0.44718407604656096	0.48889827431803684
DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS	0.8605006433957354	0.7223477293293648	0.4767970684753846	0.5392697960798872	0.47300105044352303	0.6323953835274966
DESCARTES_FETAL_CEREBRUM_ASTROCYTES	0.8228880416175379	0.46473407387100524	0.6773367317673558	0.57101621911917	0.7070391335069707	0.4943704429346518
DESCARTES_FETAL_CEREBRUM_LIMBIC_SYSTEM_NEURONS	0.6386789973425822	0.466579236446499	0.6517552351024137	0.5186339346090295	0.6344865955474613	0.5539938082083445
DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS	0.9947168617406411	0.9379460034778994	0.912269847710687	0.7605477062958175	0.8442230823477709	0.8665521737389992
DESCARTES_FETAL_CEREBRUM_EXCITATORY_NEURONS	0.5244796871381048	-0.534935013784892	-0.44178810555332143	0.3710374837968498	-0.5196140212681559	0.5400945254037517
DESCARTES_FETAL_EYE_CORNEAL_AND_CONJUNCTIVAL_EPITHELIAL_CELLS	0.9051308834948705	0.8262114287788886	0.8859961269011822	0.7817583203179167	0.7932788444381963	0.8000215139937488
DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS	0.7562347239409969	0.6838047344201404	0.5602064058581268	0.6352528861274257	0.6344951449785778	0.7203653325031952
DESCARTES_FETAL_EYE_RETINAL_PIGMENT_CELLS	0.9796700562913493	0.7450162296391307	0.6908188270103621	0.6450702769246464	0.5182775244291539	0.703401251926241
DESCARTES_FETAL_EYE_LENS_FIBRE_CELLS	0.8093511279695852	0.6032814355962323	0.6473774276691837	0.4854167692374425	0.6252120585137687	0.609989371635182
DESCARTES_FETAL_EYE_HORIZONTAL_CELLS	0.615968081105406	-0.5132325141777313	0.801696789086205	0.5939232244097564	-0.5388311279143084	0.6750921260357268
DESCARTES_FETAL_EYE_STROMAL_CELLS	0.8681195278172095	0.5060123840340113	0.6810166849194434	0.7851034626360675	0.5036511344241997	0.5003608072762141
DESCARTES_FETAL_EYE_BIPOLAR_CELLS	-0.48652694610770625	-0.48593602269138114	0.7017629655924991	0.4051759090886546	-0.48833911125110324	0.5314371257485768
DESCARTES_FETAL_EYE_SMOOTH_MUSCLE_CELLS	0.721975827950089	0.6513480461635431	0.6889761107246656	0.6049986165926852	0.7271214902622396	0.6515263651157446
DESCARTES_FETAL_EYE_PDE11A_FAM19A2_POSITIVE_CELLS	0.5117323550654153	0.45302891837260134	0.4457575041362164	0.6991033322037379	0.5322983729558546	0.5395493579138652
DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS	0.5711876508638436	0.5838239933378855	0.7945635562309751	0.6856342816088244	0.44152607025200424	0.48775872264930353
DESCARTES_FETAL_EYE_GANGLION_CELLS	0.4077327860042962	0.7448267215986704	0.4009145740530062	0.8615912645466848	0.4394686009383118	0.8147714916373867
DESCARTES_FETAL_EYE_RETINAL_PROGENITORS_AND_MULLER_GLIA	-0.5341602677693219	0.4109030947776486	0.5712401308653896	-0.38405197873601443	0.5432774879313337	0.6043655390761631
DESCARTES_FETAL_EYE_MICROGLIA	0.6762588717842388	0.7853222660141029	0.889899141613106	0.6895766981487743	0.6956671371445199	0.7365099514352275
DESCARTES_FETAL_EYE_ASTROCYTES	0.9510167845786444	0.620175920311268	0.9874479350980628	0.9011927247810478	0.6487038200693205	0.8062243113552596
DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS	0.5796986296976782	0.6311490320061054	0.6120359177839932	0.8496135419245959	0.5103675420488903	0.6406366188779891
DESCARTES_FETAL_EYE_AMACRINE_CELLS	0.6771900998459008	-0.49748051334548815	0.5066136524682363	0.9777794165479363	0.5062987166364046	-0.4783875285411337
DESCARTES_FETAL_HEART_MEGAKARYOCYTES	0.6781401424786822	0.6014405922848188	0.6413571460798407	0.6293328666031969	0.5620320106483203	0.8840116833877738
DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS	0.8984202133894607	0.5880461431393975	0.6299109619746102	0.6110992086680891	0.9600345120356917	0.585953714422528
DESCARTES_FETAL_HEART_LYMPHATIC_ENDOTHELIAL_CELLS	0.8271295200070385	0.4289317164793972	0.4305504557841997	0.7457961511253896	0.43487021571730156	0.48398135941400855
DESCARTES_FETAL_HEART_SCHWANN_CELLS	0.7817057943062314	0.6548538470982251	0.7588446089661294	0.48832047211540097	0.5679051705176912	0.5830899031718814
DESCARTES_FETAL_HEART_LYMPHOID_CELLS	0.4568054281928232	0.881106768362143	0.6003305670131943	0.6267189913544713	0.9824917906049506	0.8436554702182458
DESCARTES_FETAL_HEART_MYELOID_CELLS	0.8803564550957793	0.7648403211873491	0.9159424543771132	0.7915103588294284	0.7052818414653126	0.7288613936478732
DESCARTES_FETAL_HEART_ENDOCARDIAL_CELLS	0.7018744551087226	0.4183862010007755	0.48943522595614286	0.7111911887488744	0.4548416530347961	0.48606786741819125
DESCARTES_FETAL_HEART_VASCULAR_ENDOTHELIAL_CELLS	0.3958032212629252	-0.42844763067716807	0.39339031787913714	0.7484615234823497	0.4971835979043593	0.5000984755976803
DESCARTES_FETAL_HEART_STROMAL_CELLS	0.9064281544643864	0.396892215586546	0.7704325151423026	0.6729976882579898	0.4551558364818503	0.5593198964682546
DESCARTES_FETAL_HEART_SMOOTH_MUSCLE_CELLS	0.8955361875584695	0.5152135617068375	0.5259582754828881	0.8981346178563444	0.6265062908616127	0.5145774337791268
DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS	0.5714711932325893	0.41244807879448353	0.41512594268678166	0.3974767343093121	0.43365403376650363	0.4911469449054574
DESCARTES_FETAL_HEART_ERYTHROBLASTS	0.8262065753372303	0.774326394319247	0.8996017295199408	0.7678846980641889	0.7873407575310049	0.9230160975291148
DESCARTES_FETAL_HEART_VISCERAL_NEURONS	0.6647170165826949	0.3674960488152561	-0.39753612887948286	0.3496668258257385	0.4386401326698952	0.49072099818362924
DESCARTES_FETAL_HEART_CARDIOMYOCYTES	0.9898131831390851	0.7554724409448519	0.7351181102361871	0.5743768677620473	0.7021259842519296	0.7172440944881526
DESCARTES_FETAL_HEART_CLC_IL5RA_POSITIVE_CELLS	0.9813911191243149	0.756418787995166	0.830411674351456	0.5590908057417134	0.7596292638394068	0.638550069271536
DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS	0.9500863676195217	0.4438279547882317	0.6500386375876913	0.6820367963209759	0.7980806453878032	0.49458215036062764
DESCARTES_FETAL_INTESTINE_ERYTHROBLASTS	0.7831100387127499	0.7599098487137501	0.71131448842815	0.8613573650082629	0.7005717519185773	0.9675515939538719
DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS	0.9028313405905338	0.5225184875074487	0.5121827139865776	0.5383588022260839	0.46611957992623737	0.502990855366701
DESCARTES_FETAL_INTESTINE_SMOOTH_MUSCLE_CELLS	0.7715734110445339	0.6795162066746168	0.716159007307739	0.8514061815154326	0.7459436623894501	0.68322586300156
DESCARTES_FETAL_INTESTINE_MYELOID_CELLS	0.7770386781782992	0.7269405890548198	0.9009810933840642	0.767548993083054	0.6849407745447376	0.6915031042969378
DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS	0.45772283496053034	0.8637081649267484	0.5253524351275672	0.44648730640853207	0.9365676826954065	0.8223328815403962
DESCARTES_FETAL_INTESTINE_INTESTINAL_EPITHELIAL_CELLS	0.954209537504495	0.7494824551266621	0.7344105230819992	0.7077229914601263	0.7063195173413042	0.728729661896303
DESCARTES_FETAL_INTESTINE_ENS_GLIA	0.7275226897775094	0.5506791145335981	0.6274656622191475	0.35740343990856094	0.42538843757395134	0.548347661487475
DESCARTES_FETAL_INTESTINE_ENS_NEURONS	0.7558358743910507	0.39389906845192624	0.4230189674458691	0.38777571256334226	0.45727442139820396	0.5334636061781067
DESCARTES_FETAL_INTESTINE_VASCULAR_ENDOTHELIAL_CELLS	0.4237644775590922	0.5490226043604831	0.728328949156108	0.7853233811425365	0.8307392544763377	0.775608563621013
DESCARTES_FETAL_INTESTINE_STROMAL_CELLS	0.9827727717551886	0.8808581162697132	0.6916477217823334	0.6136585465980623	0.6319785636865212	0.8795156593238901
DESCARTES_FETAL_INTESTINE_MESOTHELIAL_CELLS	0.9525233835465542	0.6322214723974553	0.5408444039374737	0.838059255347347	0.6679614227142933	0.5388176262218264
DESCARTES_FETAL_INTESTINE_LYMPHATIC_ENDOTHELIAL_CELLS	0.8265698689963028	0.4986912410613832	0.48741548080152003	0.823322111921498	0.554768586829323	0.4961591814283683
DESCARTES_FETAL_KIDNEY_ERYTHROBLASTS	0.8411010918195292	0.7912382558998053	0.7539548660825067	0.8705953528803949	0.715695549320993	0.9710247192904266
DESCARTES_FETAL_KIDNEY_URETERIC_BUD_CELLS	0.8420029594136558	0.41656038288934855	0.46250749658220136	0.635548537532517	0.4853147532105648	0.4716042504077816
DESCARTES_FETAL_KIDNEY_MYELOID_CELLS	0.8001297903158534	0.5783298965088001	0.8956417603258344	0.6242007502467695	0.5794214311406399	0.595449710130245
DESCARTES_FETAL_KIDNEY_STROMAL_CELLS	0.9102929562959253	0.47077580052904144	0.5220599671833442	0.8004632111942018	0.5148948695801187	0.4855120120015199
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	0.8880555414989901	0.49106704074786384	0.4885964352564684	0.5669885657933202	0.5145168393365408	0.4877737461016194
DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS	0.6901169152757195	-0.38494301376349954	0.49306201456096005	0.5185057200524359	0.4385771187442215	0.4760026817051956
DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS	0.6445144999471623	0.44629944312399655	0.493895565852688	0.8123162195882193	0.4610154736707888	0.4748982896866899
DESCARTES_FETAL_KIDNEY_LYMPHOID_CELLS	0.9411845612731581	0.8666916821931768	0.621170601289171	0.5785681676897051	0.9721268883593523	0.8296329362387651
DESCARTES_FETAL_KIDNEY_MEGAKARYOCYTES	0.6426800462809319	0.5050960657462691	0.5646814939873425	0.5898504387850426	0.5598088895531156	0.529101052087303
DESCARTES_FETAL_LIVER_MESOTHELIAL_CELLS	0.7011262303465048	0.6304110664658129	0.6761952725991464	0.6947913705962244	0.6377929352446515	0.6588335463859339
DESCARTES_FETAL_LIVER_MYELOID_CELLS	0.7260472775009673	0.6387300560814345	0.8941390606428885	0.6388533991455161	0.5835001411607764	0.6246085912023144
DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS	0.4967139796117618	0.47074253349919154	0.5291347471118504	0.849831721907398	0.5634029904010459	0.5041491212562905
DESCARTES_FETAL_LIVER_MEGAKARYOCYTES	0.6196534194802487	0.6532964177946418	0.7280849425916678	0.6132616026132065	0.5595035536394632	0.8869603022914364
DESCARTES_FETAL_LIVER_LYMPHOID_CELLS	0.5453032065144143	0.8882188159177545	0.6105231997434915	0.6898434831670344	0.9859072549012756	0.8566364739574738
DESCARTES_FETAL_LIVER_STELLATE_CELLS	0.6464982187270887	0.41622287925521245	0.44077170090276774	0.6272958469494417	0.4331305818973741	0.4726588794298425
DESCARTES_FETAL_LIVER_HEPATOBLASTS	0.9488620666476246	0.746864429779346	0.7617840692921692	0.737179550488491	0.7438381826991315	0.7059153926818514
DESCARTES_FETAL_LIVER_ERYTHROBLASTS	0.6837958800873816	0.5416329590644505	0.5891429970406241	0.5906586431340961	0.5608572923936322	0.8199103507909687
DESCARTES_FETAL_LIVER_HEMATOPOIETIC_STEM_CELLS	0.569312915592739	0.4683403028772483	0.45769504833174757	0.36269274941834584	0.5072966208777343	0.5289027141270779
DESCARTES_FETAL_LUNG_SQUAMOUS_EPITHELIAL_CELLS	0.945991540249704	0.8351413196682186	0.9064523115864291	0.8137078846237833	0.8057295052532342	0.8456931240966092
DESCARTES_FETAL_LUNG_CSH1_CSH2_POSITIVE_CELLS	0.7130548868446092	0.6097700406358467	0.626851257247176	0.5959484010436789	0.6962880915801218	0.6385756310182162
DESCARTES_FETAL_LUNG_MEGAKARYOCYTES	0.6089440589617832	0.6449254082038884	0.6546960369505319	0.6151439762641162	0.5585556085786313	0.8202458111958557
